filename,1,2,3,4,5,6,7,8
text1,0.0934343434343434,0.0934343434343434,0.103535353535354,0.0934343434343434,0.113636363636364,0.0833333333333333,0.244949494949495,0.174242424242424
text10,0.038056206088993,0.0427400468384075,0.0544496487119438,0.569672131147541,0.0521077283372365,0.0450819672131148,0.0825526932084309,0.115339578454333
text100,0.0351002865329513,0.109598853868195,0.080945558739255,0.106733524355301,0.109598853868195,0.301575931232092,0.172636103151862,0.083810888252149
text101,0.0567226890756303,0.0679271708683473,0.0763305322128852,0.0651260504201681,0.0371148459383754,0.0679271708683473,0.109943977591036,0.51890756302521
text104,0.118686868686869,0.0412457912457912,0.0816498316498317,0.0648148148148148,0.0580808080808081,0.546296296296296,0.0513468013468014,0.0378787878787879
text11,0.657407407407407,0.0277777777777778,0.0782828282828283,0.0311447811447811,0.0614478114478114,0.0412457912457912,0.0580808080808081,0.0446127946127946
text112,0.274210526315789,0.0426315789473684,0.194210526315789,0.179473684210526,0.135263157894737,0.0363157894736842,0.0826315789473684,0.0552631578947368
text12,0.015791341376863,0.193222143364088,0.0562455642299503,0.0179205110007097,0.553761533002129,0.065471965933286,0.0321149751596877,0.065471965933286
text123,0.0421225382932166,0.0902625820568928,0.663566739606127,0.0202407002188184,0.0333698030634573,0.0771334792122538,0.0399343544857768,0.0333698030634573
text126,0.0520247469066367,0.0497750281214848,0.137514060742407,0.0553993250843645,0.112767154105737,0.497469066366704,0.0565241844769404,0.0385264341957255
text13,0.0977626459143969,0.0355058365758755,0.125,0.0491245136186771,0.245622568093385,0.356517509727627,0.0510700389105058,0.0393968871595331
text133,0.0370145631067961,0.0442961165048544,0.294296116504854,0.155946601941748,0.197208737864078,0.189927184466019,0.0442961165048544,0.0370145631067961
text138,0.245833333333333,0.12202380952381,0.0458333333333333,0.0386904761904762,0.0505952380952381,0.0363095238095238,0.355357142857143,0.105357142857143
text14,0.0247252747252747,0.202747252747253,0.0664835164835165,0.0884615384615385,0.0950549450549451,0.426923076923077,0.0445054945054945,0.0510989010989011
text141,0.108288770053476,0.0548128342245989,0.0868983957219251,0.113636363636364,0.0387700534759358,0.466577540106952,0.0655080213903743,0.0655080213903743
text144,0.0360696517412935,0.0609452736318408,0.095771144278607,0.100746268656716,0.0509950248756219,0.439054726368159,0.100746268656716,0.115671641791045
text148,0.0323275862068966,0.040948275862069,0.109913793103448,0.0294540229885057,0.0323275862068966,0.561063218390805,0.121408045977012,0.0725574712643678
text15,0.0300245098039216,0.0692401960784314,0.0471813725490196,0.0716911764705882,0.0251225490196078,0.0373774509803922,0.039828431372549,0.67953431372549
text153,0.20679012345679,0.0631313131313131,0.301066217732884,0.103535353535354,0.0541526374859708,0.0934343434343434,0.119248035914703,0.058641975308642
text156,0.0760135135135135,0.0625,0.319256756756757,0.163851351351351,0.143581081081081,0.0625,0.089527027027027,0.0827702702702703
text16,0.0281914893617021,0.0622340425531915,0.562234042553192,0.147340425531915,0.104787234042553,0.0303191489361702,0.0345744680851064,0.0303191489361702
text162,0.0698275862068966,0.107758620689655,0.0905172413793103,0.0767241379310345,0.0387931034482759,0.466379310344828,0.0974137931034483,0.0525862068965517
text17,0.111244019138756,0.0681818181818182,0.0777511961722488,0.0681818181818182,0.422248803827751,0.0538277511961723,0.149521531100478,0.0490430622009569
text174,0.0315028901734104,0.0800578034682081,0.0684971098265896,0.535549132947977,0.0210982658959538,0.0950867052023121,0.0245664739884393,0.14364161849711
text176,0.0791666666666667,0.123611111111111,0.0791666666666667,0.0736111111111111,0.0847222222222222,0.0902777777777778,0.401388888888889,0.0680555555555556
text18,0.0427170868347339,0.177170868347339,0.107142857142857,0.0567226890756303,0.0399159663865546,0.0371148459383754,0.446078431372549,0.0931372549019608
text180,0.0537072243346008,0.0423003802281369,0.369296577946768,0.0689163498098859,0.148764258555133,0.211501901140684,0.0651140684410646,0.0403992395437262
text188,0.0477748691099477,0.0739528795811518,0.068717277486911,0.0582460732984293,0.37238219895288,0.0451570680628272,0.275523560209424,0.0582460732984293
text19,0.165424311926606,0.0736811926605505,0.239965596330275,0.244552752293578,0.0805619266055046,0.049598623853211,0.0633600917431193,0.082855504587156
text193,0.0999043977055449,0.0444550669216061,0.543499043977055,0.134321223709369,0.0673996175908222,0.0444550669216061,0.0291586998087954,0.0368068833652008
text2,0.0988063660477454,0.0537135278514589,0.114721485411141,0.255305039787798,0.0802387267904509,0.321618037135279,0.0324933687002653,0.0431034482758621
text20,0.0461065573770492,0.0420081967213115,0.0625,0.140368852459016,0.488729508196721,0.0584016393442623,0.0788934426229508,0.0829918032786885
text21,0.0832201086956522,0.069633152173913,0.0356657608695652,0.691915760869565,0.0315896739130435,0.038383152173913,0.0207201086956522,0.0288722826086957
text22,0.0930894308943089,0.0215447154471545,0.0247967479674797,0.701219512195122,0.0329268292682927,0.0313008130081301,0.0605691056910569,0.0345528455284553
text23,0.149691358024691,0.0756172839506173,0.125,0.155864197530864,0.199074074074074,0.0570987654320988,0.192901234567901,0.0447530864197531
text24,0.037012987012987,0.0941558441558442,0.0577922077922078,0.159090909090909,0.182467532467532,0.356493506493506,0.0448051948051948,0.0681818181818182
text25,0.0551742344244984,0.0678458289334741,0.0192713833157339,0.012935586061246,0.0382787750791975,0.0593980992608237,0.106916578669483,0.640179514255544
text26,0.0588768115942029,0.203804347826087,0.0443840579710145,0.0733695652173913,0.0806159420289855,0.0335144927536232,0.406702898550725,0.098731884057971
text27,0.0359450726978998,0.0811793214862682,0.0472536348949919,0.0504846526655897,0.0989499192245557,0.0424071082390953,0.144184168012924,0.499596122778675
text28,0.0284722222222222,0.0479166666666667,0.0590277777777778,0.0173611111111111,0.709027777777778,0.0590277777777778,0.05625,0.0229166666666667
text29,0.174083769633508,0.168848167539267,0.168848167539267,0.0641361256544503,0.0641361256544503,0.18979057591623,0.106020942408377,0.0641361256544503
text3,0.0338157894736842,0.156447368421053,0.0548684210526316,0.0285526315789474,0.5775,0.0385526315789474,0.0732894736842105,0.0369736842105263
text30,0.0677278401997503,0.291198501872659,0.0739700374531835,0.151373283395755,0.08270911360799,0.0664794007490637,0.183832709113608,0.08270911360799
text31,0.201923076923077,0.0628698224852071,0.0273668639053254,0.0539940828402367,0.110207100591716,0.0392011834319527,0.145710059171598,0.358727810650888
text32,0.0967391304347826,0.114130434782609,0.218478260869565,0.179347826086957,0.0793478260869565,0.153260869565217,0.066304347826087,0.0923913043478261
text33,0.0588578088578089,0.0425407925407925,0.119463869463869,0.117132867132867,0.201048951048951,0.375874125874126,0.0541958041958042,0.0308857808857809
text34,0.0824829931972789,0.048469387755102,0.102891156462585,0.0824829931972789,0.0518707482993197,0.545068027210884,0.0348639455782313,0.0518707482993197
text35,0.0618622448979592,0.0975765306122449,0.0848214285714286,0.232780612244898,0.380739795918367,0.0542091836734694,0.0593112244897959,0.0286989795918367
text36,0.0330342577487765,0.0411908646003263,0.690456769983687,0.0199836867862969,0.0379282218597064,0.101549755301794,0.050978792822186,0.0248776508972268
text37,0.131983240223464,0.0481843575418994,0.0370111731843575,0.0677374301675978,0.039804469273743,0.0314245810055866,0.0817039106145252,0.562150837988827
text38,0.521320093457944,0.0762266355140187,0.0248247663551402,0.079731308411215,0.0727219626168224,0.0540303738317757,0.0832359813084112,0.0879088785046729
text39,0.0240384615384615,0.0461829836829837,0.607371794871795,0.0100524475524476,0.0269522144522145,0.1120337995338,0.127185314685315,0.0461829836829837
text4,0.0345336481700118,0.032172373081464,0.0640495867768595,0.0392561983471074,0.0239079102715466,0.708677685950413,0.0557851239669422,0.0416174734356553
text40,0.0427927927927928,0.207957957957958,0.0578078078078078,0.298048048048048,0.102852852852853,0.0427927927927928,0.174924924924925,0.0728228228228228
text41,0.0334280303030303,0.846685606060606,0.0160037878787879,0.00804924242424242,0.0216856060606061,0.0133522727272727,0.0413825757575758,0.0194128787878788
text42,0.109867330016584,0.0485074626865672,0.0866500829187396,0.516169154228856,0.0534825870646766,0.068407960199005,0.046849087893864,0.0700663349917081
text43,0.118766404199475,0.124015748031496,0.113517060367454,0.124015748031496,0.152887139107612,0.24737532808399,0.0715223097112861,0.0479002624671916
text44,0.0928683385579937,0.039576802507837,0.251175548589342,0.382836990595611,0.127351097178683,0.033307210031348,0.045846394984326,0.0270376175548589
text45,0.112785862785863,0.0296257796257796,0.0795218295218295,0.378898128898129,0.0587318087318087,0.21049896049896,0.0462577962577963,0.0836798336798337
text46,0.110219594594595,0.0460304054054054,0.0950168918918919,0.334881756756757,0.209881756756757,0.0798141891891892,0.0527871621621622,0.0713682432432433
text47,0.118078175895765,0.140879478827362,0.0464169381107492,0.0366449511400652,0.118078175895765,0.0301302931596091,0.460097719869707,0.0496742671009772
text48,0.0289203084832905,0.0237789203084833,0.0726221079691517,0.0212082262210797,0.0520565552699229,0.674164524421594,0.0700514138817481,0.0571979434447301
text49,0.0407801418439716,0.0360520094562648,0.41903073286052,0.215721040189125,0.118794326241135,0.0549645390070922,0.0431442080378251,0.0715130023640662
text5,0.058982683982684,0.0957792207792208,0.370670995670996,0.0979437229437229,0.212662337662338,0.0524891774891775,0.0611471861471862,0.0503246753246753
text50,0.0695402298850575,0.0764367816091954,0.283333333333333,0.0350574712643678,0.0994252873563218,0.218965517241379,0.156896551724138,0.0603448275862069
text51,0.061734693877551,0.145408163265306,0.0311224489795918,0.025,0.0658163265306123,0.0474489795918367,0.508673469387755,0.114795918367347
text52,0.172118380062305,0.0319314641744548,0.0630841121495327,0.33411214953271,0.0786604361370717,0.0755451713395639,0.0942367601246106,0.150311526479751
text53,0.0711845102505695,0.0597949886104784,0.0802961275626424,0.0415717539863326,0.0575170842824601,0.478929384965831,0.171412300683371,0.0392938496583144
text54,0.0407608695652174,0.0335144927536232,0.229166666666667,0.0552536231884058,0.0443840579710145,0.522644927536232,0.0371376811594203,0.0371376811594203
text55,0.596867749419954,0.0562645011600928,0.0632250580046404,0.0493039443155452,0.0446635730858469,0.0933874709976798,0.0562645011600928,0.0400232018561485
text56,0.0561538461538462,0.0838461538461539,0.05,0.0469230769230769,0.154615384615385,0.142307692307692,0.425384615384615,0.0407692307692308
text57,0.0462121212121212,0.0613636363636364,0.109848484848485,0.382575757575758,0.0795454545454545,0.128030303030303,0.115909090909091,0.0765151515151515
text58,0.0470027247956403,0.0524523160762943,0.0633514986376022,0.352179836512262,0.297683923705722,0.0579019073569482,0.0470027247956403,0.082425068119891
text59,0.0244630071599045,0.0340095465393795,0.0554892601431981,0.213007159904535,0.074582338902148,0.0674224343675418,0.0936754176610978,0.437350835322196
text6,0.24436773255814,0.0430595930232558,0.0859375,0.051780523255814,0.0605014534883721,0.419513081395349,0.0699491279069768,0.024890988372093
text60,0.221323529411765,0.0742647058823529,0.0772058823529412,0.300735294117647,0.130147058823529,0.0919117647058824,0.0566176470588235,0.0477941176470588
text61,0.0989702517162471,0.0692219679633867,0.0440503432494279,0.50629290617849,0.0875286041189931,0.0669336384439359,0.0646453089244851,0.0623569794050343
text62,0.038265306122449,0.038265306122449,0.116496598639456,0.313775510204082,0.0960884353741497,0.225340136054422,0.0654761904761905,0.106292517006803
text63,0.197172619047619,0.0543154761904762,0.292410714285714,0.0572916666666667,0.078125,0.0632440476190476,0.0751488095238095,0.182291666666667
text64,0.125720461095101,0.045028818443804,0.098342939481268,0.399495677233429,0.0709654178674352,0.0493515850144092,0.0781700288184438,0.13292507204611
text65,0.114535768645358,0.0353881278538813,0.447869101978691,0.0597412480974125,0.170852359208524,0.021689497716895,0.0932267884322679,0.0566971080669711
text66,0.308379120879121,0.135302197802198,0.0638736263736264,0.0638736263736264,0.0721153846153846,0.0611263736263736,0.190247252747253,0.105082417582418
text67,0.0939252336448598,0.0247663551401869,0.058411214953271,0.0808411214953271,0.0901869158878505,0.0733644859813084,0.520093457943925,0.058411214953271
text68,0.0505865102639296,0.062316715542522,0.200146627565982,0.0828445747800586,0.308651026392962,0.0564516129032258,0.18841642228739,0.0505865102639296
text69,0.0372680742162508,0.300863723608445,0.0724568138195777,0.0372680742162508,0.00975687779910429,0.0730966090850928,0.393634037108125,0.0756557901471529
text7,0.0419075144508671,0.0419075144508671,0.440751445086705,0.117052023121387,0.128612716763006,0.134393063583815,0.0534682080924856,0.0419075144508671
text70,0.140217391304348,0.240217391304348,0.127173913043478,0.0923913043478261,0.0836956521739131,0.105434782608696,0.0967391304347826,0.114130434782609
text71,0.604843953185956,0.0762353706111834,0.0476267880364109,0.0476267880364109,0.0651820546163849,0.019668400520156,0.0976918075422627,0.0411248374512354
text72,0.0356657608695652,0.194633152173913,0.102241847826087,0.0519701086956522,0.0315896739130435,0.469089673913044,0.0832201086956522,0.0315896739130435
text73,0.05440097799511,0.0470660146699267,0.0886308068459658,0.0592909535452323,0.05440097799511,0.0470660146699267,0.584963325183374,0.0641809290953545
text74,0.0599588853357698,0.120717222476016,0.121630881681133,0.011991777067154,0.0193010507080859,0.588967565098218,0.0371174052078575,0.0403152124257652
text75,0.519202898550725,0.0467391304347826,0.0815217391304348,0.025,0.0626811594202899,0.123550724637681,0.0641304347826087,0.0771739130434783
text76,0.256696428571429,0.113839285714286,0.0930059523809524,0.0424107142857143,0.0305059523809524,0.084077380952381,0.215029761904762,0.164434523809524
text77,0.0200276243093923,0.050414364640884,0.49792817679558,0.0780386740331492,0.18024861878453,0.0614640883977901,0.0448895027624309,0.0669889502762431
text78,0.0352494577006508,0.0352494577006508,0.148047722342733,0.364967462039046,0.174078091106291,0.0894793926247289,0.109002169197397,0.0439262472885033
text79,0.0576256499133449,0.0454939341421144,0.0489601386481802,0.404246100519931,0.0680242634315425,0.0472270363951473,0.255199306759099,0.0732235701906413
text8,0.0896436525612472,0.0295100222717149,0.0851893095768374,0.189866369710468,0.0517817371937639,0.0673719376391982,0.425946547884187,0.0606904231625835
text80,0.05835734870317,0.0698847262247839,0.115994236311239,0.484870317002882,0.095821325648415,0.0698847262247839,0.05835734870317,0.0468299711815562
text81,0.0797872340425532,0.0514184397163121,0.0585106382978723,0.136524822695035,0.143617021276596,0.271276595744681,0.143617021276596,0.115248226950355
text82,0.0331081081081081,0.127702702702703,0.0952702702702703,0.343918918918919,0.108783783783784,0.100675675675676,0.125,0.0655405405405405
text83,0.0919354838709677,0.0854838709677419,0.104838709677419,0.130645161290323,0.195161290322581,0.0532258064516129,0.259677419354839,0.0790322580645161
text84,0.121987951807229,0.109939759036145,0.0496987951807229,0.212349397590361,0.0798192771084337,0.15210843373494,0.109939759036145,0.164156626506024
text85,0.0396935933147632,0.0424791086350975,0.048050139275766,0.0313370473537604,0.724930362116992,0.0396935933147632,0.048050139275766,0.0257660167130919
