filename,1,2,3,4,5,6,7,8
text102,0.0555152394775036,0.0410014513788099,0.0947024673439768,0.450290275761974,0.0787373004354136,0.220972423802612,0.0308417997097242,0.0279390420899855
text103,0.0883458646616541,0.0332080200501253,0.0532581453634085,0.604636591478697,0.0407268170426065,0.0657894736842105,0.0407268170426065,0.0733082706766917
text105,0.0209390862944162,0.0488578680203046,0.0336294416243655,0.0437817258883249,0.231598984771574,0.0260152284263959,0.0310913705583756,0.564086294416244
text106,0.0922391857506361,0.0311704834605598,0.0337150127226463,0.0489821882951654,0.318702290076336,0.0464376590330789,0.0388040712468193,0.389949109414758
text107,0.31875,0.125568181818182,0.06875,0.109659090909091,0.0551136363636364,0.0664772727272727,0.0869318181818182,0.16875
text108,0.300087108013937,0.0509581881533101,0.0300522648083624,0.0544425087108014,0.23911149825784,0.246080139372822,0.0544425087108014,0.0248257839721254
text109,0.46771978021978,0.0556318681318681,0.0611263736263736,0.140796703296703,0.0501373626373626,0.0831043956043956,0.10782967032967,0.0336538461538462
text110,0.52437641723356,0.0481859410430839,0.086734693877551,0.0844671201814059,0.100340136054422,0.0799319727891157,0.0572562358276644,0.0187074829931973
text111,0.364583333333333,0.0590277777777778,0.0979166666666667,0.167361111111111,0.0479166666666667,0.0284722222222222,0.0506944444444445,0.184027777777778
text113,0.130181347150259,0.0602331606217617,0.0498704663212435,0.0913212435233161,0.285621761658031,0.0239637305699482,0.197538860103627,0.161269430051813
text114,0.0459427207637232,0.0507159904534606,0.0316229116945107,0.0817422434367542,0.0936754176610978,0.158114558472554,0.0220763723150358,0.516109785202864
text115,0.0800248138957817,0.0849875930521092,0.44727047146402,0.194168734491315,0.0477667493796526,0.0279156327543424,0.0452853598014888,0.0725806451612903
text116,0.0522508038585209,0.0265273311897106,0.0586816720257235,0.0747588424437299,0.0490353697749196,0.290192926045016,0.0458199356913183,0.402733118971061
text117,0.0476424361493124,0.0221021611001965,0.0476424361493124,0.0653241650294695,0.0456777996070727,0.0417485265225933,0.0692534381139489,0.660609037328094
text118,0.108050847457627,0.119350282485876,0.0656779661016949,0.0515536723163842,0.189971751412429,0.048728813559322,0.102401129943503,0.314265536723164
text119,0.0740418118466899,0.0426829268292683,0.039198606271777,0.039198606271777,0.063588850174216,0.039198606271777,0.063588850174216,0.638501742160279
text120,0.060430463576159,0.0339403973509934,0.103476821192053,0.156456953642384,0.0637417218543046,0.027317880794702,0.123344370860927,0.431291390728477
text121,0.0294811320754717,0.042688679245283,0.643632075471698,0.134198113207547,0.0191037735849057,0.0162735849056604,0.0398584905660377,0.0747641509433962
text122,0.0295542635658915,0.0276162790697674,0.0857558139534884,0.0392441860465116,0.064437984496124,0.0218023255813953,0.0276162790697674,0.703972868217054
text124,0.0973214285714286,0.0580357142857143,0.304464285714286,0.250892857142857,0.0616071428571429,0.04375,0.04375,0.140178571428571
text125,0.059375,0.046875,0.0635416666666667,0.371875,0.238541666666667,0.0927083333333333,0.059375,0.0677083333333333
text127,0.332360570687419,0.131322957198444,0.245460440985733,0.0457198443579767,0.142996108949416,0.0431258106355383,0.0223735408560311,0.0366407263294423
text128,0.0825740318906606,0.0301822323462415,0.0438496583143508,0.0370159453302961,0.087129840546697,0.100797266514806,0.046127562642369,0.572323462414579
text129,0.0253099173553719,0.0335743801652893,0.0707644628099174,0.130681818181818,0.0397727272727273,0.0418388429752066,0.0480371900826446,0.610020661157025
text130,0.084077380952381,0.101934523809524,0.0662202380952381,0.0543154761904762,0.316220238095238,0.0513392857142857,0.119791666666667,0.20610119047619
text131,0.0293791574279379,0.0404656319290466,0.0271618625277162,0.118070953436807,0.452882483370288,0.0626385809312639,0.0338137472283814,0.235587583148559
text132,0.0706335616438356,0.0363869863013699,0.0569349315068493,0.0500856164383562,0.185359589041096,0.0295376712328767,0.0209760273972603,0.550085616438356
text134,0.142638036809816,0.105828220858896,0.044478527607362,0.289877300613497,0.167177914110429,0.0874233128834356,0.0812883435582822,0.0812883435582822
text135,0.0362190812720848,0.0256183745583039,0.0397526501766784,0.0432862190812721,0.0715547703180212,0.629858657243816,0.0397526501766784,0.113957597173145
text136,0.0633333333333333,0.0766666666666667,0.0811111111111111,0.458888888888889,0.0855555555555556,0.0677777777777778,0.0677777777777778,0.0988888888888889
